kind	file	key	detail
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_404	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_405	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_405	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_406	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_406	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_407	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_407	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_500	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_500	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_501	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_501	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_502	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_502	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_503	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_503	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_504	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_504	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_505	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_505	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_506	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_506	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_507	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_507	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_701	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_701	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_702	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_702	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_703	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_703	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_704	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_704	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_705	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_705	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_706	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it30_00_706	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it40_00_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it40_00_000	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it40_01_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it40_01_000	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it40_02_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it40_02_000	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it40_03_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it40_03_000	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it40_05_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it40_05_000	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it50_00_001	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it50_00_001	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it50_00_002	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it50_00_002	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it50_00_006	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it50_00_006	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it50_00_012	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it50_00_012	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it50_00_014	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it50_00_014	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it50_00_017	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it50_00_017	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it50_00_018	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it50_00_018	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_013	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_013	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_038	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_038	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_039	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_039	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_040	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_040	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_041	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_041	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_042	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_042	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_045	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_045	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_046	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_046	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_047	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_047	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_048	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_048	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_049	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_049	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_050	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_050	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_051	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_051	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_053	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_053	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_055	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_055	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_063	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_063	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_064	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_064	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_065	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_065	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_067	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_067	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_068	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_068	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_069	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_069	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_073	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_073	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_074	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_074	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_075	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_075	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_076	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_076	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_077	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_077	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_080	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_080	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_081	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_081	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_082	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_082	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_083	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_083	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_085	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_085	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_086	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_086	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_087	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_087	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_088	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_088	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_089	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_089	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_090	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_090	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_091	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_091	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_092	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_092	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_093	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_093	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_094	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_094	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_096	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_096	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_097	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_097	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_098	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_098	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_103	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_103	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_105	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_105	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_107	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_107	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_108	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_108	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_111	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_111	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_112	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_112	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_113	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_113	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_114	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_114	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_115	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_115	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_116	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_116	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_117	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_117	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_118	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_118	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_119	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_119	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_120	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_120	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_122	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it60_00_122	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it70_01_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it70_01_000	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it70_03_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it70_03_000	src_lf=0 dst_lf=1
protected_term_missing	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it70_03_000	source contains 'Body Armor'
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_00_006	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_00_006	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_00_007	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_00_007	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_00_008	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_00_008	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_00_009	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_00_009	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_00_010	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_00_010	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_01_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_01_000	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_01_001	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_01_001	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_02_002	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_02_002	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_02_004	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_02_004	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_05_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_05_000	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_05_001	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_05_001	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_06_000	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_06_000	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_06_003	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_06_003	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_06_004	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_06_004	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_06_010	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_06_010	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_07_001	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_07_001	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_07_002	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_07_002	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_07_003	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_07_003	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_50_001	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_50_001	src_lf=0 dst_lf=3
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_50_003	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_50_003	src_lf=0 dst_lf=1
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_50_005	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_50_005	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_50_006	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_50_006	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_50_007	src_crlf=0 dst_crlf=0
lf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_50_007	src_lf=0 dst_lf=2
crlf_mismatch	natives/stm/message/gamesystem/item.msg.23.json	Item_Caption_it99_50_008	src_crlf=0 dst_crlf=0
